B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GNDVI,NDVI,PSRI,SAVI,Top,Landcover
0.10905,0.00105,0.15485,0.0619,0.08125,0.07095,0.04655,0.0793,0.19735,0.25345,0.2366,0.29195,0.0449,0.6378167366233098,0.60898316,0.72496307,-0.08357597,0.4389981992697222,2.182523,Forest
0.10795,0.001,0.1564,0.0608,0.08105,0.0719,0.04405,0.08135,0.2238,0.2956,0.28765,0.33625,0.0475,0.7358904116662773,0.64767855,0.76834077,-0.08282528,0.4978984504747606,2.1752431,Forest
0.10955,0.0011,0.1746,0.07145,0.08345,0.07805,0.049,0.0899,0.21365,0.27055,0.2586,0.3189,0.0474,0.6836199421204193,0.60675144,0.73362327,-0.091094404,0.46647078152277793,2.2370276,Forest
0.10965,0.00105,0.1826,0.0763,0.0828,0.081,0.04805,0.09765,0.22315,0.2802,0.2623,0.31755,0.0488,0.6841143348837189,0.59352654,0.7371444,-0.103763185,0.46701709930616814,2.254321,Forest
0.11075,0.00105,0.17,0.0643,0.08275,0.07785,0.04405,0.09,0.2651,0.33185,0.3137,0.3655,0.05075,0.7963187764378914,0.6488102,0.7848858,-0.092476055,0.5301247889305941,2.1836867,Forest
0.10515,0.0011,0.15025,0.0567,0.077,0.0659,0.03845,0.07275,0.2128,0.27505,0.254,0.30995,0.04865,0.7047188851975752,0.6493282,0.77927667,-0.08856267,0.48002121176098045,2.2799697,Forest
0.10725,0.00105,0.1349,0.05305,0.0795,0.06995,0.04115,0.0681,0.1771,0.2284,0.2284,0.25925,0.04305,0.5992416305523882,0.5750304,0.72603196,-0.111089684,0.4087331134074685,1.9285204,Forest
0.1085,0.0011,0.1589,0.0589,0.0802,0.07035,0.03975,0.07505,0.22175,0.30615,0.29325,0.34765,0.0474,0.7817498652857202,0.66339713,0.79478574,-0.088019565,0.5204530026098316,2.2587063,Forest
0.10985,0.00105,0.1461,0.0534,0.08145,0.06925,0.04255,0.07435,0.22,0.2965,0.2839,0.33485,0.0458,0.7462153291895494,0.65726304,0.7745098,-0.079737194,0.49971507940890914,2.1097472,Forest
0.1102,0.001,0.17825,0.0741,0.0834,0.07925,0.05325,0.0955,0.23475,0.3029,0.2966,0.3429,0.049,0.6983557084222377,0.62454104,0.7311624,-0.07582386,0.4848239784864581,2.2492113,Forest
0.10635,0.001,0.16625,0.0644,0.08035,0.0704,0.0426,0.0768,0.2256,0.2981,0.28295,0.3356,0.0524,0.7409655035952974,0.65320194,0.7747224,-0.08283672,0.5004554678613025,2.3615057,Forest
0.11105,0.0011,0.15895,0.0614,0.0833,0.0753,0.04835,0.081,0.2109,0.2758,0.2635,0.3017,0.0504,0.6549558028704602,0.6005305,0.72375375,-0.08932716,0.4470619351110302,2.1108897,Forest
0.10845,0.001,0.149,0.05645,0.0795,0.07235,0.03995,0.0745,0.2298,0.2901,0.2837,0.31655,0.0491,0.7203124717632211,0.6279249,0.7758766,-0.10235352,0.4844132981270414,2.0594332,Forest
0.1082,0.00105,0.15405,0.0583,0.07965,0.0709,0.04205,0.0765,0.21715,0.2792,0.26995,0.317,0.0503,0.7072304958837502,0.63444185,0.7657708,-0.09100947,0.4800942915400082,2.1727784,Forest
0.10605,0.0011,0.1793,0.0691,0.08015,0.07505,0.04435,0.0864,0.23415,0.30595,0.3006,0.361,0.0524,0.7715831471499075,0.65577346,0.78117675,-0.085041545,0.5246313635249661,2.389074,Forest
0.10565,0.0011,0.155,0.0601,0.07945,0.07195,0.04155,0.0753,0.19865,0.2687,0.2606,0.3054,0.0504,0.6879514105994314,0.6186564,0.7604842,-0.0995416,0.4672944280315513,2.1542737,Forest
0.1088,0.001,0.1504,0.06535,0.0816,0.06855,0.04265,0.0763,0.1816,0.23375,0.2218,0.2718,0.04265,0.6256143276172494,0.5971794,0.7287327,-0.095290646,0.4220332908165249,2.194019,Forest
0.1061,0.001,0.14455,0.0548,0.0768,0.0672,0.03725,0.06995,0.21005,0.2783,0.27655,0.31825,0.0461,0.7274139414912277,0.65131664,0.790436,-0.094108395,0.4926943290713646,2.1510417,Forest
0.1088,0.001,0.1504,0.06535,0.0816,0.06855,0.04265,0.0763,0.1816,0.23375,0.2218,0.2718,0.04265,0.6256143276172494,0.5971794,0.7287327,-0.095290646,0.4220332908165249,2.194019,Forest
0.10665,0.001,0.1395,0.0509,0.0772,0.0659,0.0374,0.0694,0.19285,0.2559,0.244,0.2926,0.04465,0.6801706046368277,0.63235706,0.7733333,-0.09740259,0.46120482709648675,2.116844,Forest
0.10635,0.001,0.14135,0.05435,0.0785,0.0688,0.04085,0.07375,0.20625,0.26995,0.259,0.30925,0.0459,0.694904740975264,0.636027,0.7666381,-0.09037996,0.4735913420063666,2.0545058,Forest
0.1061,0.00105,0.1283,0.04755,0.0786,0.0672,0.0371,0.0695,0.21215,0.2832,0.2802,0.3147,0.0448,0.732221994783957,0.6480754,0.78908473,-0.09564664,0.4888471596802466,1.9092262,Forest
0.11015,0.00105,0.1467,0.05555,0.08185,0.0734,0.04325,0.0752,0.24295,0.3229,0.32345,0.35695,0.05305,0.7822357793817981,0.6588823,0.78385806,-0.08446561,0.5227171940117379,1.9986376,Forest
0.1088,0.0011,0.1411,0.0539,0.0809,0.0693,0.0423,0.0736,0.1968,0.2627,0.2504,0.2937,0.0446,0.6680839810256388,0.6181818,0.7482143,-0.091930546,0.4510765652132289,2.036075,Forest
0.10755,0.001,0.1387,0.05205,0.07815,0.0656,0.03635,0.0721,0.2002,0.26355,0.2392,0.29565,0.0477,0.698827638284829,0.6368166,0.7810241,-0.098934546,0.4674879858605175,2.114329,Forest
0.10695,0.0011,0.1357,0.0483,0.0783,0.06805,0.0391,0.0715,0.20985,0.2868,0.27745,0.3246,0.0498,0.7343484993000003,0.6533809,0.7849876,-0.08918668,0.4958319018261065,1.9941221,Forest
0.1074,0.00105,0.14585,0.0522,0.0797,0.0709,0.0387,0.0776,0.24385,0.3312,0.31875,0.3656,0.05195,0.8172091301720608,0.6751432,0.808558,-0.0880744,0.5422426091318924,2.0571227,Forest
0.1084,0.0011,0.144,0.0546,0.0784,0.0669,0.0401,0.0707,0.1998,0.2766,0.2486,0.3057,0.0476,0.6928936730933878,0.6409018,0.76807404,-0.087667644,0.4710333443430093,2.1524663,Forest
0.1159,0.0011,0.1808,0.0761,0.0845,0.0772,0.0489,0.0826,0.2276,0.292,0.2762,0.3312,0.0478,0.712267246056172,0.62193924,0.74269927,-0.085446864,0.48113850949260767,2.341969,Forest
0.1159,0.001,0.1656,0.0654,0.0879,0.0781,0.0498,0.0831,0.2356,0.319,0.3021,0.365,0.0523,0.7844308354774719,0.64748365,0.7598843,-0.07753425,0.5168342885749102,2.1203585,Forest
0.113,0.0011,0.1549,0.062,0.0819,0.0723,0.0451,0.0794,0.1875,0.2403,0.2237,0.2698,0.048,0.6065432359850066,0.5773166,0.71355987,-0.10081542,0.4136090421466833,2.142462,Forest
0.1157,0.001,0.1583,0.0606,0.0878,0.0837,0.0517,0.0937,0.2232,0.2708,0.2668,0.3053,0.054,0.662486953746837,0.5696658,0.71036416,-0.10481494,0.4438739763411898,1.8912783,Forest
0.11295,0.001,0.1578,0.06145,0.0837,0.07625,0.04735,0.0938,0.2072,0.25635,0.2486,0.28945,0.05225,0.6399344292965846,0.5829915,0.7188242,-0.09984454,0.43397465102859706,2.0695083,Forest
0.11485,0.001,0.1533,0.06515,0.0865,0.0766,0.04935,0.0866,0.1936,0.23655,0.23015,0.26975,0.0446,0.6008068659238577,0.55767286,0.69069254,-0.10101946,0.4036137189684478,2.0013056,Forest
0.111,0.001,0.14305,0.05525,0.08175,0.0741,0.04435,0.0883,0.22185,0.27685,0.2592,0.3088,0.0523,0.6874009233637952,0.6129538,0.748832,-0.096340686,0.46495342642691695,1.9304993,Forest
0.1056,0.001,0.13045,0.0474,0.07735,0.06765,0.03845,0.0732,0.2106,0.2887,0.277,0.3288,0.04825,0.741161438533566,0.65872115,0.79060584,-0.088807784,0.5021908272445652,1.9283074,Forest
0.1112,0.0011,0.1644,0.07,0.0849,0.0732,0.0511,0.0839,0.1866,0.2338,0.2409,0.2775,0.0578,0.5974560603028365,0.58254915,0.68898356,-0.07963964,0.40984793927965674,2.2459016,Forest
0.1139,0.00105,0.1942,0.0823,0.0843,0.07615,0.05095,0.089,0.23285,0.2923,0.2786,0.3221,0.0515,0.6809050459584173,0.6175769,0.7268463,-0.07823657,0.4658668088812558,2.5502298,Forest
0.1067,0.001,0.1675,0.0635,0.07785,0.0708,0.0389,0.07785,0.2283,0.29945,0.29205,0.3368,0.05035,0.755075676580998,0.6526006,0.7929199,-0.09471496,0.5102775045163241,2.3658192,Forest
0.1098,0.001,0.14455,0.05545,0.08075,0.0708,0.04115,0.0727,0.2063,0.27295,0.2654,0.30405,0.04865,0.6952635503313107,0.6222489,0.7615875,-0.09751685,0.4665759566704838,2.0416667,Forest
0.10825,0.0011,0.14275,0.05555,0.0787,0.0688,0.0397,0.07215,0.1937,0.25085,0.24185,0.28755,0.04615,0.6623463255567154,0.61386275,0.757372,-0.10119979,0.4494106975800478,2.0748546,Forest
0.1091,0.00105,0.14505,0.0534,0.08315,0.07065,0.04185,0.0737,0.21625,0.2928,0.26885,0.332,0.0481,0.7560123714388034,0.6490749,0.7761134,-0.086746976,0.49805457012148746,2.0530787,Forest
0.1084,0.001,0.1396,0.0542,0.079,0.0703,0.0401,0.0749,0.2083,0.2745,0.2715,0.315,0.0468,0.7135811543798053,0.6350896,0.7741481,-0.095873006,0.48222429656207066,1.9857752,Forest
0.1046,0.001,0.13585,0.0514,0.0763,0.0652,0.03845,0.06815,0.1906,0.2516,0.24125,0.28865,0.0438,0.6604371565913872,0.63148224,0.7649037,-0.092672795,0.4537540906747724,2.0835888,Forest
0.1103,9.5E-4,0.1572,0.0582,0.0818,0.0719,0.0408,0.077,0.2295,0.3026,0.30545,0.3407,0.04795,0.7713477200924846,0.6514784,0.7861075,-0.09128266,0.5103233097668046,2.18637,Forest
0.1023,0.001,0.1337,0.0528,0.0759,0.0669,0.0373,0.0687,0.2047,0.2633,0.2558,0.2927,0.0456,0.6740564701716422,0.6279199,0.7739394,-0.10112743,0.4615662515482901,1.9985052,Forest
0.1127,0.0011,0.1652,0.0597,0.0831,0.0777,0.05,0.0858,0.2258,0.298,0.2759,0.3381,0.0496,0.7097107579045743,0.6262626,0.7423344,-0.08192842,0.486600590756972,2.126126,Forest
0.1113,0.00105,0.17965,0.0707,0.0817,0.07645,0.0441,0.0909,0.2384,0.3194,0.3088,0.3572,0.05115,0.7757296145423161,0.6474115,0.7802143,-0.0905655,0.5210806544322837,2.349902,Forest
0.11425,0.00105,0.2001,0.07925,0.0879,0.0911,0.0556,0.11365,0.27435,0.34025,0.32215,0.3857,0.0527,0.7785009906204285,0.61786914,0.7480172,-0.09204045,0.5260278236566037,2.1964874,Forest
0.1111,0.001,0.17745,0.06705,0.08245,0.0795,0.047,0.08715,0.23745,0.30605,0.2966,0.35285,0.05075,0.7522319857895274,0.6322424,0.76491183,-0.092107125,0.5098349652286777,2.2320755,Forest
0.11265,0.001,0.1985,0.08075,0.0848,0.08205,0.0557,0.0972,0.2096,0.2592,0.2474,0.3024,0.04655,0.6163801447748462,0.5731564,0.6889137,-0.08713625,0.43124343518515573,2.4192564,Forest
0.1055,0.001,0.14605,0.057,0.07665,0.0651,0.03845,0.0685,0.19075,0.24515,0.2351,0.2838,0.0463,0.6527870407020315,0.6268272,0.7613654,-0.09390416,0.44758286199746555,2.2434716,Forest
0.1073,9.0E-4,0.14355,0.05155,0.07705,0.06795,0.0377,0.0726,0.22255,0.30215,0.29085,0.3404,0.048,0.7653796680103169,0.6671972,0.8005819,-0.08886604,0.5170823458036884,2.1125827,Forest
0.11005,0.001,0.14445,0.0568,0.08275,0.0706,0.0438,0.07305,0.21145,0.27285,0.26395,0.3107,0.0509,0.7002492440587949,0.6296879,0.7528914,-0.08625685,0.46851960106722834,2.0460339,Forest
0.1068,0.0011,0.1762,0.0657,0.0792,0.0739,0.041,0.0816,0.239,0.3116,0.3066,0.3565,0.0482,0.7821021208999089,0.6565985,0.7937107,-0.09228611,0.527298047322784,2.384303,Forest
0.1055,9.0E-4,0.1324,0.048,0.0791,0.0737,0.043,0.0795,0.2144,0.2821,0.2764,0.3225,0.0481,0.7077740813288989,0.6279656,0.7647059,-0.09519381,0.48440206518388634,1.7964722,Forest
0.10695,9.5E-4,0.15145,0.0556,0.07845,0.0711,0.04015,0.07595,0.22605,0.2959,0.28605,0.33245,0.0483,0.7418970052266545,0.6476273,0.78448737,-0.09309669,0.5024638999904285,2.1300983,Forest
0.1105,0.001,0.15665,0.0618,0.08215,0.06975,0.04345,0.0698,0.23345,0.3086,0.2811,0.3408,0.0498,0.7544081709520765,0.66021186,0.77384514,-0.07717137,0.5044104994181322,2.2458782,Forest
0.1069,0.001,0.1655,0.0628,0.0783,0.0685,0.0395,0.0719,0.2401,0.3201,0.3055,0.3634,0.0516,0.7992399970452123,0.68279696,0.8039216,-0.07980186,0.5380994662561424,2.4160585,Forest
0.1082,0.001,0.1959,0.0819,0.0824,0.0758,0.048,0.0887,0.2309,0.291,0.2753,0.3261,0.0519,0.6979720818489937,0.6227917,0.7433841,-0.08524993,0.4772337155779828,2.5844326,Forest
0.10685,0.001,0.189,0.0745,0.0798,0.0712,0.0444,0.0814,0.22395,0.2941,0.2821,0.339,0.0519,0.7314529697104067,0.65285224,0.7683881,-0.07905605,0.5002263849757901,2.6544943,Forest
0.1064,0.001,0.1641,0.06,0.07905,0.07325,0.0395,0.07595,0.24275,0.3232,0.31485,0.3663,0.0501,0.8085705978914487,0.66670454,0.8053228,-0.0921376,0.5411790501992663,2.240273,Forest
0.1072,0.001,0.1556,0.0586,0.0776,0.0685,0.0396,0.0761,0.2236,0.2922,0.2804,0.3312,0.047,0.7387515408915322,0.65724295,0.78640777,-0.08725844,0.5022967432766253,2.2715328,Forest
0.1074,0.001,0.1587,0.0602,0.0796,0.074,0.0424,0.0835,0.2333,0.3024,0.2832,0.3409,0.045,0.7475207946893861,0.64328754,0.77876335,-0.09269581,0.5069059282046181,2.1445947,Forest
0.1046,0.00105,0.1583,0.05855,0.0765,0.066,0.03795,0.0715,0.21425,0.2828,0.26655,0.3188,0.051,0.721793867995001,0.65696466,0.787246,-0.08798619,0.49171286729568553,2.3984847,Forest
0.1104,0.0011,0.1408,0.053,0.0795,0.0695,0.0404,0.0695,0.2093,0.2684,0.2627,0.3085,0.0509,0.7020897514659504,0.6322751,0.76841503,-0.0943274,0.47373070418967156,2.0258992,Forest
0.1202,0.0012,0.1875,0.06985,0.0898,0.0841,0.04335,0.1004,0.32055,0.43285,0.4125,0.49285,0.06535,1.041039427737986,0.70846695,0.8383066,-0.082682356,0.6506948513026226,2.2294886,Forest
0.1165,0.001,0.1519,0.0559,0.0867,0.0764,0.0454,0.0785,0.2095,0.2821,0.2621,0.3193,0.0489,0.7273354765580514,0.61384887,0.75102824,-0.09708737,0.4751358778854058,1.9882199,Forest
0.113,0.00105,0.18145,0.076,0.0865,0.0787,0.0512,0.0892,0.23253125,0.3078,0.29518,0.3495,0.04745,0.7398680393874221,0.63241476,0.74444723,-0.07868383,0.49678028540140956,2.3055909,Forest
0.1066,0.001,0.1379,0.05275,0.07935,0.0707,0.04075,0.0765,0.20865,0.27325,0.2669,0.30785,0.0451,0.6975893992525727,0.62646943,0.7662077,-0.097287625,0.47213057046736223,1.950495,Forest
0.11655,0.001,0.1575,0.05955,0.08625,0.0783,0.0433,0.0821,0.2394,0.31815,0.30255,0.35785,0.0518,0.8100486520178168,0.6409492,0.7841207,-0.09780635,0.5235809660452816,2.0114942,Forest
0.110175,0.001,0.1408,0.052408334,0.0808,0.06635,0.040583335,0.06956667,0.2032,0.2722,0.2564,0.31112,0.047783334,0.7129742633038633,0.6484489,0.7692184,-0.08281905,0.4764628534814033,2.1220798,Forest
0.1173,0.0011,0.1527,0.0567,0.0856,0.08,0.0447,0.0871,0.2421,0.3154,0.3062,0.3597,0.0514,0.7987625608487402,0.63611555,0.77893174,-0.098137334,0.5224458133270778,1.9087502,Forest
0.11245,0.0012,0.1586,0.05865,0.08215,0.073,0.04165,0.0772,0.2233,0.30385,0.2988,0.33905,0.05295,0.7642689787553936,0.64567405,0.78119254,-0.09246423,0.5065288895798697,2.172603,Forest
0.1191,0.001,0.1451,0.0528,0.0877,0.0727,0.0439,0.0786,0.2254,0.2889,0.2809,0.3283,0.0532,0.7612827205048279,0.63740647,0.7641053,-0.08772464,0.48910799777584535,1.9958733,Forest
0.1087,0.001,0.1518,0.056,0.0808,0.0715,0.0403,0.0804,0.227,0.2973,0.2993,0.3362,0.0491,0.7610596469168414,0.6492519,0.78592294,-0.09280191,0.5063890449994966,2.123077,Forest
0.10765,0.00105,0.13435,0.04765,0.07635,0.06495,0.0361,0.0656,0.2033,0.2708,0.25225,0.3062,0.04875,0.7106585770038728,0.6500068,0.7890739,-0.09421945,0.4810043895710907,2.0685143,Forest
0.1047,0.001,0.1392,0.05105,0.076,0.0656,0.0374,0.07425,0.209,0.27475,0.26085,0.31345,0.05115,0.7130495466521785,0.65387154,0.7868035,-0.0899665,0.4866604091772833,2.1219513,Forest
0.1181,9.0E-4,0.1631,0.0642,0.0893,0.0793,0.0463,0.0862,0.2328,0.3053,0.2959,0.3447,0.0538,0.7829965884083584,0.6259434,0.7631714,-0.095735416,0.5023569087790641,2.0567465,Forest
0.11315,0.0011,0.14975,0.05425,0.0828,0.0713,0.0401,0.07275,0.2412,0.3191,0.30595,0.35905,0.0624,0.814770356304707,0.6686418,0.79907304,-0.08689597,0.5320858631699537,2.1002805,Forest
0.1056,9.0E-4,0.1543,0.0559,0.07865,0.0728,0.03915,0.0806,0.2503,0.3344,0.31725,0.37945,0.05675,0.8304253178781031,0.67805415,0.8129479,-0.088681,0.5556825544580994,2.1195054,Forest
0.1091,0.001,0.14735,0.05535,0.0807,0.0676,0.03985,0.072,0.21015,0.2797,0.27585,0.3218,0.04795,0.737586983718031,0.6527992,0.7796212,-0.086233675,0.49083153586039524,2.1797338,Forest
0.10715,0.0011,0.15535,0.05645,0.0794,0.0702,0.03925,0.07415,0.24455,0.33205,0.32895,0.37585,0.0539,0.8283703255994371,0.68523705,0.81088895,-0.082346685,0.5517429677176298,2.2129629,Forest
0.1112,0.00115,0.1421,0.05515,0.0812,0.0697,0.0428,0.07615,0.2057,0.27595,0.2471,0.31265,0.04675,0.7024051206997186,0.6354126,0.7591785,-0.08603871,0.47317200468172904,2.0387375,Forest
0.11815,0.0011,0.16225,0.059,0.08845,0.07985,0.0481,0.0832,0.2434,0.3316,0.3119,0.37755,0.04995,0.821345785460042,0.6508526,0.7739927,-0.08409483,0.5338681024121477,2.0319347,Forest
0.11855,0.0012,0.1619,0.0598,0.08815,0.07915,0.0474,0.0882,0.23845,0.3118,0.29315,0.3548,0.05095,0.7857270430120696,0.6352114,0.76429635,-0.08948703,0.5110839981746821,2.0454834,Forest
0.1192,0.0011,0.18105,0.07195,0.08915,0.0797,0.0481,0.0852,0.2405,0.3279,0.3101,0.3715,0.05245,0.8154516925613496,0.6467199,0.770734,-0.085060574,0.5275119499038702,2.2716436,Forest
0.1202,0.0011,0.1916,0.0838,0.0937,0.082,0.058,0.086,0.2119,0.2836,0.2654,0.3257,0.0509,0.6892734265939545,0.59774345,0.6976805,-0.07368745,0.4543963095707508,2.3365853,Forest
0.1157,0.001,0.1628,0.067,0.0888,0.0814,0.0512,0.0861,0.2264,0.2961,0.2886,0.3357,0.0529,0.7280683880006681,0.60968596,0.73533213,-0.089961275,0.4811703776694583,2.0,Forest
0.119,0.0013,0.1726,0.0666,0.0893,0.0801,0.0476,0.0866,0.2441,0.3299,0.3109,0.3673,0.0541,0.8129481699117173,0.6419312,0.7705471,-0.08848353,0.5241556470172433,2.1548066,Forest
0.1184,0.00115,0.1892,0.07095,0.0876,0.08355,0.04885,0.09615,0.2937,0.3966,0.3821,0.44735,0.0604,0.9195163550250742,0.6852515,0.80310357,-0.0775679,0.6000301104573633,2.2645123,Forest
0.1171,0.00115,0.16225,0.06025,0.08875,0.0798,0.05285,0.08785,0.23205,0.31275,0.30355,0.3576,0.05595,0.755023151843781,0.6351166,0.7424778,-0.07536354,0.5020868826974687,2.033208,Forest
0.1182,0.0012,0.1628,0.0608,0.0866,0.0761,0.044,0.0803,0.2335,0.322,0.3056,0.3583,0.0515,0.807719974741705,0.6496317,0.78125775,-0.08958973,0.5224980615113592,2.1392903,Forest
0.1142,0.0012,0.1737,0.066,0.0851,0.0766,0.04735,0.08415,0.2366,0.30815,0.30215,0.3495,0.0483,0.7589039145946899,0.64046,0.7613708,-0.083690986,0.5053520647722082,2.2676241,Forest
0.11865,0.0011,0.16205,0.063,0.0885,0.0798,0.04735,0.07805,0.2089,0.27675,0.25635,0.3096,0.04765,0.7050110124100458,0.5901387,0.73469675,-0.10481267,0.459040777498584,2.0307016,Forest
0.11795,0.0011,0.1837,0.0738,0.08625,0.08035,0.05165,0.0933,0.22795,0.29005,0.27885,0.33435,0.05235,0.7086100893976681,0.61249095,0.73238343,-0.08583819,0.4786117290110614,2.2862477,Forest
0.1175,0.0011,0.17735,0.0699,0.08815,0.0806,0.0498,0.08365,0.2354,0.31215,0.30325,0.3585,0.04765,0.774713289140728,0.63288546,0.75606173,-0.085913524,0.5097985264748214,2.2003722,Forest
0.1177,0.0011,0.1719,0.0643,0.0863,0.0778,0.049,0.0831,0.2451,0.3211,0.3228,0.3705,0.0518,0.7901204322190809,0.652911,0.76638854,-0.077732794,0.5244698216055097,2.2095118,Forest
0.11525,0.0011,0.17565,0.0654,0.08675,0.07865,0.0484,0.08715,0.2372,0.30705,0.2984,0.3513,0.04895,0.7640693266840192,0.63414353,0.75781834,-0.08610873,0.5050016690724884,2.2333121,Forest
0.118,0.0012,0.1854,0.0714,0.0882,0.0814,0.049,0.09055,0.2624,0.34105,0.32335,0.3864,0.0564,0.8278536179311354,0.651988,0.7749196,-0.08385093,0.541051973697125,2.2776413,Forest
0.1162,0.0011,0.1642,0.0621,0.0866,0.0794,0.0475,0.0849,0.2256,0.2889,0.2746,0.325,0.0457,0.7222800343579976,0.6073195,0.74496645,-0.09815386,0.4770773512713372,2.0680099,Forest
0.11795,0.00115,0.1615,0.0596,0.0871,0.0749,0.0467,0.0785,0.2336,0.31345,0.30745,0.3556,0.0507,0.7859650793706161,0.6520325,0.76783496,-0.07930259,0.5135209995559543,2.1562083,Forest
0.1196,0.0012,0.1681,0.06485,0.08915,0.08325,0.04905,0.09555,0.2646,0.33095,0.3128,0.37135,0.0507,0.8081542253461765,0.63374394,0.7666508,-0.09209641,0.5252607469496119,2.0192192,Forest
0.1148,0.001,0.1605,0.0621,0.0865,0.0783,0.0476,0.0856,0.2395,0.3173,0.2972,0.3594,0.0569,0.7824341064974097,0.6422207,0.7660934,-0.08542014,0.5156560108852407,2.0498085,Forest
0.1078,0.001,0.14585,0.0529,0.07845,0.06735,0.0384,0.0679,0.21815,0.2966,0.27535,0.33405,0.0511,0.7572420118766793,0.66442454,0.7937978,-0.08666367,0.5083099272775683,2.165553,Forest
0.1059,0.0011,0.1456,0.0534,0.07595,0.0656,0.038,0.06865,0.20895,0.2774,0.2764,0.3243,0.0488,0.7283689670626755,0.66350347,0.7902291,-0.08510639,0.49802852087988514,2.2195122,Forest
0.10785,0.001,0.1479,0.0578,0.0795,0.07005,0.0453,0.07445,0.1978,0.2575,0.2412,0.2944,0.0449,0.6420434067304416,0.61558515,0.73329407,-0.0840693,0.4449803596858483,2.111349,Forest
0.10815,0.00105,0.15775,0.0593,0.08005,0.0693,0.0418,0.0712,0.22715,0.30255,0.29295,0.34285,0.0506,0.7577206671491101,0.66371465,0.7826596,-0.080210015,0.5104561127282741,2.2763345,Forest
0.10565,0.00105,0.1463,0.0542,0.0794,0.0692,0.04195,0.0707,0.22175,0.30495,0.2979,0.347,0.0514,0.7601924160766749,0.66746753,0.784291,-0.07853027,0.514736493239146,2.1141617,Forest
0.1058,0.00105,0.1163,0.04195,0.0753,0.05885,0.0332,0.05375,0.1696,0.22645,0.2045,0.27045,0.04875,0.6554591655832935,0.64257514,0.7813272,-0.09484194,0.442823364366356,1.9762107,Forest
0.10725,0.00105,0.14165,0.05645,0.0785,0.06685,0.04055,0.06915,0.19475,0.25445,0.25365,0.2918,0.0443,0.6637343400420656,0.6272132,0.75598013,-0.090130225,0.4527842735325809,2.1189232,Forest
0.107,0.0011,0.1533,0.0576,0.0788,0.0685,0.0409,0.0713,0.2331,0.3273,0.3141,0.3688,0.0496,0.8011630471259303,0.68671393,0.8003417,-0.074837305,0.5406727655500687,2.2379563,Forest
0.1181,0.0012,0.168,0.0611,0.0869,0.0742,0.0455,0.0781,0.2357,0.3147,0.3025,0.3596,0.0493,0.8005811684677795,0.6579069,0.7753641,-0.079810895,0.5205502256611766,2.264151,Forest
0.1203,0.0012,0.20015,0.0793,0.0895,0.07885,0.0529,0.0869,0.2564,0.3438,0.3253,0.38775,0.05625,0.8096769560021736,0.6620231,0.75990015,-0.066924565,0.5339658713746468,2.538364,Forest
0.11945,0.0012,0.1703,0.06735,0.0902,0.078,0.05045,0.0825,0.20855,0.26535,0.2619,0.2975,0.0442,0.668642435648213,0.58455396,0.71001583,-0.09260504,0.43702460456337444,2.1833334,Forest
0.1201,0.0011,0.15255,0.06175,0.09045,0.08,0.04795,0.07745,0.2231,0.28555,0.27855,0.32505,0.0467,0.7414046565818667,0.604987,0.7428954,-0.09860021,0.4761168352090988,1.906875,Forest
0.1159,0.0012,0.1903,0.0691,0.085,0.0806,0.0453,0.0942,0.299,0.4092,0.3879,0.4608,0.0584,0.9485435109712863,0.7022534,0.820984,-0.07660591,0.6194712198272682,2.3610423,Forest
0.1173,0.0013,0.1797,0.0709,0.0875,0.079,0.0514,0.0884,0.2252,0.2893,0.2753,0.3315,0.0493,0.7118893834376581,0.6151035,0.7315226,-0.083257936,0.47587495399082896,2.2746835,Forest
0.117,0.0012,0.1446,0.055,0.08765,0.07515,0.045,0.0749,0.2171,0.28265,0.27655,0.32975,0.04525,0.7554052217684922,0.62879723,0.7598399,-0.09143289,0.4882823639805062,1.9241518,Forest
0.12965,0.00145,0.2925,0.16265,0.10425,0.1009,0.0963,0.12425,0.207,0.24645,0.24415,0.2918,0.04415,0.4493323115968215,0.4861217,0.50373614,-0.015764235,0.3301992949373141,2.8989096,Pasture
0.1281,0.0014,0.2876,0.146,0.1054,0.1018,0.0907,0.1255,0.2051,0.2397,0.2372,0.2853,0.0451,0.46823867397243807,0.47403768,0.51755315,-0.03890642,0.33321915913766775,2.8251474,Pasture
0.1274,0.0014,0.2765,0.1529,0.1024,0.0932,0.0939,0.1136,0.1573,0.1884,0.1845,0.2223,0.0362,0.3154170851120752,0.40919176,0.40607208,0.0031489178,0.2359715594120957,2.9667382,Pasture
0.13235,0.0015,0.3373,0.2008,0.11495,0.10545,0.11145,0.1308,0.17835,0.2119,0.2085,0.24755,0.0383,0.3227795439120135,0.4025496,0.3791086,0.024237547,0.2376600604157955,3.1986725,Pasture
