B1_May,B1_Jun,B1_Jul,B1_Aug,B1_Sep,B10_May,B10_Jun,B10_Jul,B10_Aug,B10_Sep,B11_May,B11_Jun,B11_Jul,B11_Aug,B11_Sep,B12_May,B12_Jun,B12_Jul,B12_Aug,B12_Sep,B2_May,B2_Jun,B2_Jul,B2_Aug,B2_Sep,B3_May,B3_Jun,B3_Jul,B3_Aug,B3_Sep,B4_May,B4_Jun,B4_Jul,B4_Aug,B4_Sep,B5_May,B5_Jun,B5_Jul,B5_Aug,B5_Sep,B6_May,B6_Jun,B6_Jul,B6_Aug,B6_Sep,B7_May,B7_Jun,B7_Jul,B7_Aug,B7_Sep,B8_May,B8_Jun,B8_Jul,B8_Aug,B8_Sep,B8A_May,B8A_Jun,B8A_Jul,B8A_Aug,B8A_Sep,B9_May,B9_Jun,B9_Jul,B9_Aug,B9_Sep,EVI_May,EVI_Jun,EVI_Jul,EVI_Aug,EVI_Sep,GNDVI_May,GNDVI_Jun,GNDVI_Jul,GNDVI_Aug,GNDVI_Sep,NDVI_May,NDVI_Jun,NDVI_Jul,NDVI_Aug,NDVI_Sep,PSRI_May,PSRI_Jun,PSRI_Jul,PSRI_Aug,PSRI_Sep,SAVI_May,SAVI_Jun,SAVI_Jul,SAVI_Aug,SAVI_Sep,Top_May,Top_Jun,Top_Jul,Top_Aug,Top_Sep,Landcover
0.1029,0.1042,0.1086,0.1182,0.1294,5.0E-4,6.0E-4,6.0E-4,7.5E-4,9.0E-4,0.0042,0.00405,0.0048,0.0102,0.023,0.0021,0.00185,0.0023,0.0049,0.0155,0.0749,0.0789,0.0833,0.0938,0.1033,0.0566,0.0658,0.071,0.0829,0.0878,0.0395,0.0427,0.0424,0.053,0.0576,0.0325,0.03475,0.034,0.0452,0.0509,0.0254,0.02415,0.0253,0.03875,0.049,0.0255,0.0242,0.0257,0.0396,0.0513,0.0195,0.0188,0.0199,0.03265,0.0415,0.0189,0.01775,0.0193,0.03435,0.0465,0.0044,0.00485,0.0053,0.00905,0.0108,-0.07419146522711052,-0.09143213139231289,-0.08898990201177365,-0.0718578998744953,-0.04495018097904646,-0.49933776,-0.5751047,-0.572536,-0.4140725,-0.30752048,-0.35273975,-0.4127378,-0.37439218,-0.21350886,-0.106628224,-0.90476185,-1.3014086,-1.4818654,-0.87045133,-0.64946246,-0.0553366821495931,-0.06677669594654882,-0.061687728412581876,-0.04762917952312542,-0.027561656776517344,0.074204944,0.06155015,0.06760564,0.123039804,0.261959,Water
0.1031,0.10495,0.10855,0.11865,0.1292,6.0E-4,6.0E-4,6.0E-4,7.0E-4,9.0E-4,0.0049,0.00385,0.0046,0.00965,0.0131,0.0026,0.00145,0.00255,0.00455,0.0084,0.0756,0.07935,0.08445,0.09475,0.1043,0.0573,0.0662,0.0745,0.09035,0.0958,0.04,0.0437,0.0464,0.06175,0.0669,0.0339,0.0354,0.03655,0.0511,0.0575,0.026,0.02325,0.0257,0.0385,0.0469,0.026,0.02295,0.02455,0.03895,0.0472,0.02,0.01845,0.01955,0.0321,0.0404,0.0189,0.0165,0.01885,0.0342,0.0412,0.0051,0.0048,0.0056,0.00885,0.0102,-0.07623933849010277,-0.09947701243887053,-0.10374693525608795,-0.09923278420023648,-0.09729688457643171,-0.503937,-0.60096735,-0.59614354,-0.45082295,-0.39854014,-0.3582343,-0.45182723,-0.4222222,-0.2871287,-0.23774283,-0.91534406,-1.3636366,-1.4907162,-0.8362574,-0.70145625,-0.05662909178048854,-0.07283112793531364,-0.07310924060713526,-0.06934305807358453,-0.06339417649462387,0.085514836,0.058157098,0.061744966,0.10680687,0.13674322,Water
0.1027,0.1036,0.10775,0.1192,0.1276,7.0E-4,7.0E-4,6.0E-4,8.5E-4,0.00105,0.0044,0.00485,0.00555,0.01345,0.017,0.0025,0.0022,0.0031,0.00785,0.00875,0.0744,0.0782,0.0833,0.0944,0.1008,0.0569,0.0653,0.0715,0.0835,0.0895,0.0395,0.0418,0.0432,0.05325,0.06085,0.0328,0.034,0.03455,0.0444,0.05205,0.0252,0.0236,0.0254,0.0379,0.04955,0.0263,0.0238,0.02515,0.0387,0.05275,0.0201,0.0186,0.0202,0.03185,0.04245,0.0199,0.01745,0.01955,0.0332,0.04585,0.0045,0.0047,0.0051,0.0092,0.01025,-0.07011017976337744,-0.08929226242633799,-0.09040520655236876,-0.07774934568916317,-0.05725626810746644,-0.4817708,-0.5782478,-0.57056564,-0.4310197,-0.32249722,-0.32996637,-0.41097048,-0.37689245,-0.23192598,-0.14058104,-0.8743717,-1.3467051,-1.4475704,-0.91114455,-0.62486374,-0.052556315805643856,-0.06531068553111934,-0.06303865405562839,-0.051283145420297584,-0.03708586670113067,0.07732865,0.07427259,0.07762237,0.16107786,0.18994413,Water
0.1022,0.10315,0.1077,0.11825,0.12805,6.0E-4,5.5E-4,7.0E-4,7.0E-4,9.5E-4,0.0045,0.00395,0.0055,0.0111,0.02445,0.0019,0.0018,0.00255,0.00545,0.0165,0.074,0.0782,0.08305,0.0944,0.10185,0.0561,0.0656,0.0713,0.0814,0.08795,0.0394,0.0417,0.0423,0.0503,0.0602,0.0321,0.0346,0.0341,0.04315,0.0535,0.0249,0.0243,0.0259,0.03655,0.05345,0.0257,0.02485,0.0252,0.03865,0.05675,0.0201,0.0193,0.02045,0.0311,0.04695,0.0185,0.0178,0.0196,0.03075,0.0515,0.005,0.00485,0.0055,0.00815,0.01065,-0.07465352218456432,-0.08767425249620814,-0.08723723060694624,-0.07825633910998316,-0.03352213114508434,-0.50402147,-0.5731415,-0.5687569,-0.45162728,-0.261384,-0.3609672,-0.4016807,-0.36672053,-0.2412091,-0.077887185,-0.9027027,-1.3426965,-1.4795917,-1.0113821,-0.5388349,-0.05619286576392847,-0.06407507287553353,-0.06059797253910118,-0.050468972247478414,-0.02133398303728004,0.080213904,0.060213413,0.07713885,0.13636364,0.27799886,Water
0.104,0.10375,0.108,0.11675,0.1331,7.0E-4,7.0E-4,6.0E-4,8.0E-4,0.001,0.0041,0.00345,0.00445,0.0084,0.0245,0.002,0.00155,0.002,0.00425,0.0175,0.0759,0.0784,0.0835,0.0918,0.1077,0.0581,0.0655,0.07325,0.0852,0.0954,0.0406,0.0422,0.04395,0.0545,0.0651,0.0334,0.03445,0.03495,0.0443,0.0564,0.0245,0.02355,0.0238,0.03295,0.053,0.0249,0.0231,0.024,0.0351,0.0534,0.0194,0.01815,0.01895,0.0276,0.0465,0.0188,0.01615,0.01765,0.0289,0.0489,0.0043,0.00465,0.00535,0.0081,0.0122,-0.07862656903806449,-0.09558229988601682,-0.10036634769212555,-0.09589451138017133,-0.06410763041863658,-0.5110533,-0.60440904,-0.6116612,-0.4934268,-0.3222453,-0.36700338,-0.4464439,-0.426948,-0.30695444,-0.14210525,-0.930851,-1.4427245,-1.6600568,-1.0622838,-0.6196319,-0.058455493447812736,-0.06998298446046873,-0.07024572163410336,-0.0658210475831159,-0.03957654370357076,0.07056799,0.052671757,0.06075085,0.09859155,0.2568134,Water
0.1038,0.10335,0.10755,0.11475,0.13,9.0E-4,7.0E-4,5.5E-4,7.5E-4,0.001,0.00505,0.0035,0.00475,0.0138,0.0332,0.00205,0.0017,0.0022,0.00845,0.0227,0.0761,0.0777,0.08335,0.0924,0.1046,0.05815,0.0673,0.0752,0.08695,0.094,0.04055,0.04415,0.051,0.0672,0.08,0.0338,0.03655,0.0451,0.0632,0.0783,0.026,0.0229,0.0278,0.0421,0.0625,0.02605,0.0234,0.0273,0.04605,0.0704,0.0202,0.0179,0.02215,0.0351,0.0586,0.01945,0.0165,0.0199,0.03555,0.0649,0.0049,0.0048,0.0054,0.00845,0.0111,-0.07622832758233129,-0.09894080718883272,-0.1109485944499501,-0.10610123983957338,-0.049644905961504955,-0.49871135,-0.6062052,-0.58149314,-0.41959184,-0.183134,-0.3516667,-0.45589447,-0.438646,-0.3080292,-0.104209766,-0.90488434,-1.4030304,-1.2160804,-0.5555556,-0.21571645,-0.056517860866068595,-0.07397663089143217,-0.08171308300193786,-0.07876399718738263,-0.035121712206034654,0.08684436,0.052005947,0.06316489,0.15871191,0.3531915,Water
0.114,0.104,0.1089,0.11515,0.1325,0.0034,5.5E-4,7.0E-4,7.0E-4,0.0011,0.01215,0.00545,0.0077,0.0109,0.0242,0.00675,0.00295,0.00445,0.00615,0.0166,0.0863,0.0776,0.0832,0.089,0.1043,0.0692,0.06285,0.07145,0.07695,0.0897,0.0496,0.0393,0.04175,0.0449,0.0598,0.0431,0.0332,0.0332,0.0376,0.051,0.0357,0.02545,0.02705,0.032,0.0519,0.03845,0.02615,0.0274,0.0321,0.0555,0.03095,0.02005,0.0217,0.02555,0.0455,0.03165,0.02,0.02235,0.02655,0.0509,0.00775,0.0048,0.0061,0.0074,0.0108,-0.06579912758508516,-0.07160878470371637,-0.07474762636323644,-0.0729970557283669,-0.03546098480206231,-0.37233517,-0.51719975,-0.5234542,-0.4869565,-0.27596015,-0.2209231,-0.32546374,-0.3026521,-0.25682294,-0.08039745,-0.6192733,-1.1775,-1.3288592,-1.2071562,-0.5874263,-0.04632258601557492,-0.051761127165079385,-0.05158659476770528,-0.048166942536652414,-0.021860155359428507,0.17557803,0.0867144,0.107767664,0.14165042,0.26978818,Water
0.1174,0.103,0.10715,0.11465,0.1276,0.0032,6.0E-4,7.0E-4,8.5E-4,0.001,0.017,0.0044,0.0059,0.00765,0.0176,0.01015,0.0023,0.0035,0.0051,0.0123,0.0885,0.07635,0.08155,0.08835,0.0997,0.06995,0.06155,0.06935,0.076,0.0858,0.05065,0.0376,0.04105,0.0463,0.0566,0.04405,0.0317,0.0323,0.03735,0.0481,0.04015,0.0236,0.02495,0.0288,0.0428,0.04385,0.02435,0.02515,0.02955,0.0461,0.03605,0.0187,0.01985,0.0234,0.0378,0.0389,0.018,0.0194,0.02325,0.0402,0.0087,0.0048,0.00575,0.0067,0.0093,-0.04325897020061806,-0.07302806033298831,-0.08275044348939861,-0.09026118971066019,-0.06486829035052077,-0.28525496,-0.5474544,-0.56281686,-0.53148615,-0.36190477,-0.13121162,-0.352518,-0.3581472,-0.33141625,-0.16942151,-0.49614394,-1.3305556,-1.4587628,-1.2774192,-0.7263681,-0.029895686879679216,-0.05291576749170471,-0.05794450279259181,-0.06070582251883133,-0.041219844062144434,0.24303076,0.0714866,0.08507571,0.100657895,0.20512821,Water
0.134,0.10345,0.10695,0.1129,0.1322,0.00265,7.0E-4,7.5E-4,8.5E-4,0.001,0.03605,0.0041,0.00545,0.0067,0.0244,0.0212,0.0022,0.0029,0.00355,0.015,0.096,0.07625,0.0808,0.08685,0.1038,0.08075,0.06085,0.06845,0.0735,0.0869,0.0626,0.03765,0.0382,0.04135,0.0562,0.05665,0.0316,0.0311,0.0337,0.0514,0.05765,0.02435,0.0247,0.02835,0.0527,0.0658,0.0241,0.02475,0.0282,0.0578,0.05275,0.0192,0.0201,0.02285,0.0465,0.0615,0.0185,0.01895,0.0224,0.051,0.01215,0.00475,0.00575,0.0065,0.0103,-0.003834890480596056,-0.07118694616823731,-0.07494353964887607,-0.07651928550286466,-0.021321970642220356,-0.13532513,-0.5337114,-0.56636155,-0.53284675,-0.2603336,-0.008863819,-0.34105074,-0.33683288,-0.29725492,-0.048507486,-0.29512197,-1.254054,-1.596306,-1.4352679,-0.60196084,-0.0026438070535055604,-0.05164973491024495,-0.05182625344969639,-0.050421287216096206,-0.01284585557988208,0.4464396,0.067378804,0.07962017,0.09115646,0.2807825,Water
0.126,0.12945,0.1409,0.1488,0.1608,0.0033,6.0E-4,8.5E-4,8.0E-4,0.001,0.0158,0.0094,0.0114,0.01435,0.0323,0.00745,0.00365,0.0059,0.00745,0.0175,0.10865,0.1184,0.13615,0.1453,0.1552,0.11405,0.13995,0.16795,0.1749,0.1875,0.11135,0.13065,0.14835,0.1504,0.1669,0.0898,0.10365,0.11625,0.11835,0.1368,0.05455,0.0524,0.05545,0.0596,0.0854,0.061,0.05565,0.0578,0.06215,0.0923,0.04705,0.04205,0.0447,0.04785,0.0725,0.0453,0.03625,0.0391,0.0424,0.0733,0.0079,0.00645,0.0067,0.00815,0.0124,-0.18377340633013065,-0.2531781384401094,-0.30077362475300556,-0.3157710126190601,-0.25694522080231397,-0.43144023,-0.5885358,-0.62231344,-0.6097561,-0.43788347,-0.4216406,-0.56560814,-0.5828221,-0.560166,-0.3896753,-0.05960267,-0.25655195,-0.5012789,-0.57783014,-0.28103694,-0.15087946521839438,-0.21232568634033128,-0.2383809769666891,-0.23383371739725042,-0.1896784625504292,0.13853572,0.06716684,0.067877345,0.08204689,0.17226666,Water
0.1274,0.1323,0.1415,0.14835,0.1602,0.0034,6.0E-4,8.0E-4,9.0E-4,0.0013,0.0167,0.00975,0.01235,0.0154,0.0225,0.009,0.0045,0.006,0.00775,0.0127,0.1102,0.1189,0.13685,0.1441,0.155,0.11625,0.13805,0.16975,0.1729,0.1823,0.1138,0.1285,0.15205,0.14765,0.1649,0.09185,0.1054,0.11875,0.1167,0.133,0.0575,0.05375,0.0565,0.05885,0.0763,0.0637,0.0556,0.06,0.06205,0.0816,0.0504,0.04275,0.0458,0.0479,0.0642,0.04825,0.03835,0.04085,0.0434,0.0601,0.00855,0.00645,0.00735,0.0083,0.0102,-0.18116742757575932,-0.24561355588657338,-0.29996493759391757,-0.30714158232769634,-0.2953776834242918,-0.41337386,-0.56519276,-0.6120608,-0.59870553,-0.5041254,-0.40450478,-0.5403057,-0.57646453,-0.54566866,-0.46577778,-0.05077729,-0.24902229,-0.4332926,-0.5817973,-0.2895174,-0.1485159640239084,-0.2027817318311193,-0.24072738741806082,-0.22628609076771508,-0.21682759398243226,0.14365591,0.07062659,0.07275405,0.08906882,0.123422936,Water
0.12,0.1306,0.1408,0.152,0.1716,0.0036,7.0E-4,9.0E-4,9.0E-4,9.0E-4,0.0151,0.009,0.0112,0.0169,0.0358,0.0074,0.0039,0.0054,0.00885,0.0197,0.1038,0.1137,0.1379,0.14745,0.1665,0.1095,0.1332,0.1697,0.17735,0.1963,0.1037,0.1203,0.1538,0.15625,0.1817,0.0818,0.0949,0.1225,0.12665,0.1517,0.0503,0.053,0.0609,0.0674,0.1034,0.0574,0.0575,0.0656,0.0707,0.1116,0.0443,0.0444,0.049,0.0548,0.0894,0.0447,0.0394,0.0432,0.05055,0.0894,0.0093,0.0064,0.008,0.00915,0.012,-0.16602880784121787,-0.22263196269400087,-0.2967534020585912,-0.2995437449986708,-0.24789172025885933,-0.42023346,-0.5434531,-0.59417564,-0.5563844,-0.3741687,-0.3975741,-0.5065748,-0.5614213,-0.51112187,-0.34046477,-0.12975395,-0.32741123,-0.36805558,-0.4174085,-0.16331089,-0.136489813833098,-0.18394725320997965,-0.23802007564829994,-0.22432088558604646,-0.17954870526428104,0.13789955,0.067567565,0.06599882,0.09529179,0.18237391,Water
0.1204,0.1306,0.1418,0.15055,0.17545,0.004,6.0E-4,8.0E-4,9.5E-4,0.0011,0.0162,0.0095,0.0126,0.0173,0.04405,0.0078,0.0044,0.0065,0.00995,0.02775,0.1033,0.1138,0.1376,0.14655,0.1673,0.109,0.1321,0.1691,0.17755,0.1998,0.1033,0.1206,0.1547,0.1545,0.1838,0.0831,0.0965,0.1236,0.12415,0.1542,0.0508,0.0534,0.0617,0.0644,0.09845,0.0562,0.0572,0.0649,0.0672,0.1061,0.0457,0.0438,0.0499,0.05215,0.0834,0.044,0.0392,0.0427,0.0484,0.08635,0.009,0.0065,0.007,0.00895,0.01345,-0.16675102012216983,-0.22379851883723734,-0.29822133069536155,-0.30270177183321845,-0.2607288044253005,-0.4248366,-0.5423234,-0.5967894,-0.57158667,-0.39647037,-0.40257975,-0.5093867,-0.5673759,-0.5229177,-0.36072552,-0.12954545,-0.29336736,-0.33723667,-0.4762399,-0.18529244,-0.1374169586287893,-0.18505607645944344,-0.24089474465164706,-0.2264191082537891,-0.18980067996621347,0.14862385,0.07191521,0.074512124,0.097437344,0.22047047,Water
0.1065,0.1037,0.1054,0.1115,0.1218,0.0039,8.0E-4,0.001,0.001,0.0011,0.1216,0.1364,0.1407,0.1455,0.1657,0.0457,0.0484,0.0509,0.053,0.0625,0.0788,0.0767,0.0769,0.08255,0.0908,0.0737,0.0696,0.0692,0.0755,0.0836,0.0401,0.0375,0.0391,0.04455,0.053,0.0748,0.0754,0.0767,0.0836,0.0911,0.2168,0.2226,0.2225,0.22245,0.2286,0.2665,0.2956,0.2971,0.2926,0.2906,0.2581,0.2753,0.2768,0.2789,0.27435,0.3082,0.324,0.3175,0.3231,0.3294,0.0339,0.0285,0.037,0.03915,0.0356,0.6997807465586736,0.7355584104403711,0.7135899815613886,0.7169699335341344,0.7150248565990643,0.61403507,0.64634144,0.6420998,0.6211741,0.5951574,0.76973873,0.79253113,0.7807067,0.75764996,0.72280335,-0.10902012,-0.09907407,-0.09480316,-0.09579076,-0.09289617,0.47406577883348117,0.49883923154530324,0.487508752757926,0.4815593815694388,0.4698549459183389,1.6499321,1.9597701,2.033237,1.9271525,1.9820575,Water
0.1202,0.1301,0.1414,0.1499,0.1732,0.0037,7.0E-4,9.0E-4,8.0E-4,0.001,0.0148,0.0094,0.0111,0.01495,0.0312,0.0081,0.0045,0.0056,0.0076,0.0212,0.103,0.1143,0.1371,0.14705,0.168,0.1109,0.1339,0.1708,0.1783,0.1983,0.1032,0.1216,0.1526,0.1552,0.1829,0.0825,0.0961,0.1216,0.12335,0.1497,0.0506,0.0535,0.0602,0.06415,0.0969,0.0563,0.0575,0.0626,0.0679,0.1048,0.0448,0.0442,0.0491,0.05285,0.0828,0.0423,0.0396,0.0422,0.0482,0.0811,0.0092,0.0065,0.0076,0.0088,0.0115,-0.17125984613269157,-0.22479302488750375,-0.2969178611994635,-0.3051823820834108,-0.2770821852091366,-0.44778067,-0.54351586,-0.6037559,-0.5743929,-0.41947028,-0.41855672,-0.5086849,-0.56673515,-0.52605706,-0.38560605,-0.182033,-0.31060606,-0.4312795,-0.47925287,-0.18988912,-0.1415182083185553,-0.18602541297028888,-0.23834198074649027,-0.2281774320273416,-0.19986909993007376,0.13345356,0.07020164,0.064988285,0.08384745,0.15733737,Water
0.1202,0.1305,0.1417,0.1493,0.1602,0.004,8.0E-4,8.0E-4,9.0E-4,9.0E-4,0.017,0.0108,0.0128,0.0168,0.0201,0.0083,0.0047,0.0065,0.00885,0.0098,0.1033,0.1144,0.1373,0.1452,0.156,0.1098,0.1322,0.1694,0.1754,0.1895,0.1037,0.121,0.1546,0.15285,0.1676,0.0826,0.0977,0.1222,0.12365,0.1364,0.0531,0.0552,0.0604,0.0642,0.0781,0.0589,0.0596,0.0649,0.06735,0.0825,0.0478,0.0457,0.0503,0.0521,0.0643,0.0486,0.04,0.0445,0.04625,0.0592,0.0095,0.0064,0.0079,0.0082,0.0095,-0.15373025430879994,-0.22301762184573248,-0.2920889189563396,-0.304797847436262,-0.3028609871097422,-0.38636366,-0.53542393,-0.58391774,-0.5826754,-0.5239244,-0.36178595,-0.5031056,-0.5529884,-0.53540933,-0.47795415,-0.12551454,-0.2800001,-0.33258453,-0.4875676,-0.3699324,-0.12670549892999416,-0.18381240641828409,-0.23623228666014726,-0.22872264565330827,-0.2237204285287301,0.15482697,0.0816944,0.0755608,0.095781066,0.106068596,Water
0.1201,0.1314,0.1406,0.15115,0.1636,0.0041,7.0E-4,8.0E-4,9.0E-4,9.5E-4,0.0175,0.0106,0.0116,0.01725,0.0245,0.0081,0.0047,0.0062,0.00995,0.0134,0.1037,0.1151,0.1359,0.14585,0.1585,0.109,0.133,0.1682,0.1758,0.1886,0.1036,0.1204,0.1525,0.15585,0.1705,0.0832,0.0957,0.1216,0.12645,0.141,0.052,0.054,0.0605,0.06775,0.0845,0.059,0.0572,0.0641,0.07375,0.09035,0.0474,0.0447,0.0497,0.05605,0.0719,0.0464,0.0389,0.0433,0.05065,0.06775,0.0101,0.006,0.0065,0.00875,0.0098,-0.16062903945784213,-0.22688045470302767,-0.2907193628367737,-0.294884372327711,-0.2847838133008001,-0.4028314,-0.5474113,-0.59054375,-0.55266064,-0.4714258,-0.38133335,-0.5116133,-0.55771196,-0.5094431,-0.43126968,-0.116379194,-0.32390758,-0.36258656,-0.39387962,-0.2671588,-0.13200000742765572,-0.18542393004342114,-0.23541248362335246,-0.22335455112471392,-0.20877073472877974,0.16055046,0.07969925,0.06896552,0.098122865,0.12990455,Water
0.1203,0.1309,0.1401,0.1492,0.1591,0.004,6.0E-4,6.0E-4,8.5E-4,9.0E-4,0.0163,0.0098,0.0107,0.0136,0.0204,0.0082,0.0044,0.0054,0.00725,0.0121,0.1031,0.1133,0.1363,0.14555,0.1551,0.1099,0.133,0.1697,0.1757,0.1887,0.103,0.1204,0.1521,0.15405,0.1676,0.0821,0.0955,0.1209,0.12465,0.137,0.0523,0.0547,0.0596,0.06395,0.0773,0.0584,0.06,0.0634,0.0673,0.082,0.0473,0.0456,0.0494,0.05315,0.065,0.0466,0.0407,0.0433,0.04665,0.0604,0.0096,0.0061,0.0072,0.0082,0.0094,-0.1581870250813788,-0.21815295525925119,-0.2913297218758866,-0.30534784063853043,-0.29687067944738127,-0.40447286,-0.53137594,-0.59342724,-0.5803913,-0.51505417,-0.37700537,-0.49472377,-0.55680656,-0.53512704,-0.47017545,-0.14806862,-0.3095824,-0.4064665,-0.46409434,-0.34933773,-0.13023399273265596,-0.18083496586907719,-0.23468506980084616,-0.22991293092137824,-0.2208791271546672,0.14831665,0.07368421,0.063052446,0.07740467,0.10810811,Water
0.1203,0.1318,0.1399,0.15065,0.1593,0.0037,7.0E-4,7.0E-4,8.5E-4,0.0011,0.0158,0.0094,0.0115,0.0177,0.022,0.0081,0.0042,0.0056,0.0107,0.01155,0.1035,0.115,0.135,0.14575,0.1534,0.1104,0.1311,0.1671,0.1765,0.1849,0.1047,0.1206,0.151,0.1539,0.1666,0.0836,0.0957,0.1201,0.1236,0.1406,0.051,0.0537,0.0599,0.0649,0.08065,0.0569,0.057,0.0637,0.0693,0.0875,0.0466,0.045,0.0485,0.0537,0.06715,0.0458,0.0395,0.0423,0.0499,0.0651,0.0098,0.0061,0.0076,0.00925,0.0102,-0.16402116276970174,-0.22512769109002212,-0.2903932509612846,-0.2953958055924038,-0.27756509873535234,-0.41357234,-0.5369285,-0.5959885,-0.5591873,-0.4792,-0.39136213,-0.50655836,-0.5623383,-0.5103042,-0.43806648,-0.12445414,-0.26582274,-0.38061476,-0.4529057,-0.28110594,-0.1358185980969213,-0.184290254460578,-0.23517956135821302,-0.2216538766708606,-0.2080770891623409,0.14311594,0.07170099,0.068821065,0.10028329,0.11898323,Water
0.12615,0.1278,0.1407,0.1486,0.1654,0.0033,6.5E-4,8.5E-4,8.0E-4,0.001,0.01615,0.01,0.01195,0.0156,0.02835,0.0084,0.0046,0.0062,0.0081,0.01575,0.1086,0.1185,0.13765,0.1455,0.1599,0.1145,0.13975,0.169,0.1754,0.19065,0.11145,0.12935,0.1538,0.1501,0.17155,0.0905,0.10275,0.11995,0.12035,0.14295,0.0558,0.0522,0.0586,0.0607,0.08835,0.0624,0.0563,0.06225,0.0644,0.0951,0.0484,0.0439,0.0475,0.04975,0.0744,0.04795,0.03875,0.04115,0.04445,0.0724,0.009,0.0071,0.00785,0.00875,0.0109,-0.1759685206350458,-0.24457402996144584,-0.3023105953639597,-0.30935231376326205,-0.2746689387695083,-0.4096645,-0.56582636,-0.60837495,-0.5956334,-0.4495343,-0.3983689,-0.5389649,-0.57784045,-0.543048,-0.40643573,-0.063607916,-0.26838702,-0.3693804,-0.5691791,-0.26381207,-0.14444950389912586,-0.2034126747857289,-0.24314698149446554,-0.22816930516949832,-0.19991263006343032,0.14104803,0.071556345,0.07071006,0.08893956,0.1487018,Water
0.12585,0.1294,0.1406,0.1484,0.16035,0.0033,7.0E-4,9.5E-4,8.5E-4,0.00115,0.01665,0.0105,0.01235,0.01475,0.0263,0.00915,0.00505,0.00675,0.00835,0.01405,0.1082,0.11835,0.13485,0.14355,0.1538,0.1138,0.1397,0.16595,0.17385,0.18225,0.11135,0.1304,0.14755,0.15005,0.16605,0.09,0.1031,0.1155,0.1196,0.13535,0.0564,0.0527,0.05545,0.05945,0.07665,0.06105,0.05535,0.05915,0.0621,0.0817,0.04715,0.0424,0.04545,0.04815,0.06455,0.0461,0.0375,0.03905,0.04285,0.063,0.00865,0.00645,0.0068,0.00775,0.01045,-0.18070786903167038,-0.2491217681501482,-0.29710560127475816,-0.3092813108103016,-0.28441707854605996,-0.42338958,-0.5767494,-0.6190244,-0.6045224,-0.4862385,-0.41441727,-0.5533055,-0.5814577,-0.5557284,-0.44990176,-0.053145263,-0.24799982,-0.47119072,-0.55542594,-0.25714272,-0.14887063188465108,-0.20863901787716552,-0.23703757548819765,-0.2320681210166336,-0.2120224961442824,0.14630933,0.07516106,0.074420005,0.084843256,0.14430727,Water
0.1288,0.1289,0.14245,0.15105,0.1692,0.00325,6.5E-4,7.5E-4,8.5E-4,0.0016,0.0177,0.0093,0.0131,0.0172,0.0408,0.01105,0.00575,0.0089,0.0102,0.0255,0.11145,0.11815,0.13745,0.1451,0.1623,0.11785,0.1382,0.16905,0.1745,0.1884,0.1156,0.12715,0.1514,0.15025,0.1715,0.09315,0.09985,0.1162,0.11995,0.1404,0.0537,0.04885,0.0566,0.0621,0.0896,0.05935,0.05185,0.0596,0.0648,0.0989,0.0454,0.03935,0.0442,0.0489,0.0781,0.0444,0.03375,0.03835,0.0454,0.0779,0.00835,0.00585,0.0076,0.0088,0.017,-0.19731190393908007,-0.2564454591994198,-0.3085846702408355,-0.30527571541992105,-0.2630247948872993,-0.45269647,-0.607444,-0.6301832,-0.587085,-0.41494554,-0.445,-0.58048475,-0.5957839,-0.53590596,-0.3753007,-0.050675694,-0.32740742,-0.4602345,-0.53414094,-0.21694484,-0.1618181787394295,-0.21198365350058665,-0.24584994289814546,-0.22608352128114043,-0.18734987549805376,0.15019092,0.06729378,0.07749187,0.09856734,0.21656051,Water
0.1289,0.13075,0.14375,0.14855,0.1674,0.00325,6.0E-4,8.0E-4,7.5E-4,0.0014,0.0172,0.0114,0.0158,0.0192,0.0474,0.0099,0.00615,0.01125,0.01375,0.0357,0.1109,0.1203,0.13665,0.14075,0.1588,0.11715,0.14125,0.16905,0.16715,0.1833,0.1142,0.12995,0.1491,0.14135,0.1711,0.092,0.10165,0.11765,0.1129,0.1426,0.05375,0.04945,0.05735,0.06145,0.0939,0.05895,0.05065,0.0602,0.0643,0.099,0.04525,0.03915,0.0457,0.04925,0.0799,0.04395,0.0347,0.04055,0.04665,0.08,0.00805,0.0053,0.0074,0.0089,0.0129,-0.19570426466108842,-0.2610590470095945,-0.29812418494509163,-0.2821391490871432,-0.24874401648632208,-0.4543762,-0.6055698,-0.6130725,-0.56361085,-0.39232817,-0.44419858,-0.57849985,-0.5723702,-0.5037234,-0.3628037,-0.06712168,-0.32564837,-0.49198487,-0.55305475,-0.15249997,-0.1601078878933675,-0.21496276901217162,-0.23609802861625753,-0.2064680255247794,-0.18193317836072864,0.14682032,0.08070797,0.09346347,0.11486689,0.2585925,Water
